player_id,player_code,web_name,team_id,team_name,position,price,appearance_rate_10,appearance_rate_3,appearance_rate_6,average_minutes_10,average_minutes_3,average_minutes_6,average_minutes_when_appearing_10,average_minutes_when_appearing_3,average_minutes_when_appearing_6,bonus_per_90_10,bonus_per_90_3,bonus_per_90_6,clean_sheet_rate_10,clean_sheet_rate_3,clean_sheet_rate_6,defensive_contribution_per_90_10,defensive_contribution_per_90_3,defensive_contribution_per_90_6,fixtures_10,fixtures_3,fixtures_6,history_fixture_count,last_fixture_time,minutes_10,minutes_3,minutes_6,minutes_standard_deviation_10,minutes_standard_deviation_3,minutes_standard_deviation_6,points_per_90_10,points_per_90_3,points_per_90_6,saves_per_90_10,saves_per_90_3,saves_per_90_6,start_rate_10,start_rate_3,start_rate_6,xa_per_90_10,xa_per_90_3,xa_per_90_6,xg_per_90_10,xg_per_90_3,xg_per_90_6,xgi_per_90_10,xgi_per_90_3,xgi_per_90_6
57,461421,Dobbin,2,Aston Villa,Midfielder,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,226944,Kamara,2,Aston Villa,Midfielder,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,449871,Onana,2,Aston Villa,Midfielder,4.8,0.6,0.3333,0.3333,46.7,5.67,17.83,77.83,17.0,53.5,0.1927,0.0,0.0,0.2,0,0.0,9.8287,10.5882,7.5701,10,3,6,38,2026-05-24T15:00:00Z,467.0,17.0,107.0,43.57,8.01,32.87,2.6981,5.2941,1.6822,0.0,0.0,0.0,0.5,0.0,0.1667,0.079,0.0,0.0084,0.1195,0.0,0.2355,0.1985,0.0,0.2439
60,577731,Broggio,2,Aston Villa,Midfielder,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,151589,Dendoncker,2,Aston Villa,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,559962,Jimoh-Aloba,2,Aston Villa,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,537403,Young,2,Aston Villa,Midfielder,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,178301,Watkins,2,Aston Villa,Forward,8.7,1.0,1.0,1.0,75.9,90.0,76.33,75.9,90.0,76.33,1.7787,3.0,2.3581,0.1111,0.0,0.0,2.7273,1.6667,2.3581,10,3,6,38,2026-05-24T15:00:00Z,759.0,270.0,458.0,18.02,0.0,21.3,8.0632,12.3333,11.0044,0.0,0.0,0.0,0.9,1.0,0.8333,0.0202,0.0133,0.0236,0.664,0.9667,0.8902,0.6842,0.98,0.9138
65,576756,Redmond,2,Aston Villa,Forward,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,444884,Elliott,2,Aston Villa,Midfielder,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,209243,Sancho,2,Aston Villa,Midfielder,5.8,0.6,0.3333,0.6667,20.4,0.33,18.5,34.0,1.0,27.75,0.0,0.0,0.0,0.5,0,0.0,3.9706,0.0,4.8649,10,3,6,38,2026-05-24T15:00:00Z,204.0,1.0,111.0,28.87,0.47,29.89,5.2941,90.0,4.0541,0.0,0.0,0.0,0.2,0.0,0.1667,0.1809,1.8,0.0405,0.0132,0.0,0.0,0.1941,1.8,0.0405
688,481283,Wright,2,Aston Villa,Goalkeeper,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,230046,Douglas Luiz,2,Aston Villa,Midfielder,4.9,0.8,1.0,0.6667,20.5,27.67,16.5,25.62,27.67,24.75,0.0,0.0,0.0,0.0,0.0,0.0,9.2195,13.012,11.8182,10,3,6,37,2026-05-24T15:00:00Z,205.0,83.0,99.0,24.38,31.56,25.52,6.1463,4.3373,3.6364,0.0,0.0,0.0,0.2,0.3333,0.1667,0.0351,0.0217,0.0364,0.0746,0.0325,0.0273,0.1098,0.0542,0.0636
701,569577,Rowe,2,Aston Villa,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,37,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,645618,Burrowes,2,Aston Villa,Midfielder,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,37,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,564505,Proctor,2,Aston Villa,Goalkeeper,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,37,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,534836,Patterson,2,Aston Villa,Defender,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,36,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,184667,Lindelöf,2,Aston Villa,Defender,4.5,0.5,1.0,0.6667,37.0,63.33,46.67,74.0,63.33,70.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3784,3.7895,5.1429,10,3,6,35,2026-05-24T15:00:00Z,370.0,190.0,280.0,38.79,12.97,35.52,1.7027,1.8947,1.6071,0.0,0.0,0.0,0.5,1.0,0.6667,0.0073,0.0095,0.0096,0.0608,0.0,0.0,0.0681,0.0095,0.0096
754,577285,George Hemmings,2,Aston Villa,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,27,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,516875,Hollingshead,2,Aston Villa,Goalkeeper,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,25,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,664015,Leon Routh,2,Aston Villa,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,22,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,618027,Carroll,2,Aston Villa,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,19,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,653481,Alysson,2,Aston Villa,Midfielder,5.0,0.1,0.0,0.0,2.7,0.0,0.0,27.0,0,0,0.0,0.0,0.0,0,0,0,6.6667,0.0,0.0,10,3,6,18,2026-05-24T15:00:00Z,27.0,0.0,0.0,8.1,0.0,0.0,3.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.1667,0.0,0.0,0.2,0.0,0.0
808,173879,Abraham,2,Aston Villa,Forward,5.7,0.7,0.0,0.5,13.4,0.0,13.17,19.14,0,26.33,0.0,0.0,0.0,0.0,0,0.0,5.3731,0.0,4.557,10,3,6,15,2026-05-24T15:00:00Z,134.0,0.0,79.0,17.79,0.0,20.98,7.3881,0.0,7.9747,0.0,0.0,0.0,0.1,0.0,0.1667,0.1746,0.0,0.0,0.7119,0.0,0.9,0.8866,0.0,0.9
183,518030,Weiss,3,Burnley,Goalkeeper,4.2,0.3,1.0,0.5,27.0,90.0,45.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,270.0,270.0,270.0,41.24,0.0,45.0,2.3333,2.3333,2.3333,3.3333,3.3333,3.3333,0.3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,489571,Green,3,Burnley,Goalkeeper,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,51943,Hladký,3,Burnley,Goalkeeper,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,192290,Roberts,3,Burnley,Defender,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,58621,Walker,3,Burnley,Defender,4.4,1.0,1.0,1.0,81.4,90.0,90.0,81.4,90.0,90.0,0.0,0.0,0.0,0.1111,0.0,0.0,6.7445,4.6667,5.0,10,3,6,38,2026-05-24T15:00:00Z,814.0,270.0,540.0,24.5,0.0,0.0,1.9902,1.6667,1.1667,0.0,0.0,0.0,0.9,1.0,1.0,0.0354,0.0233,0.0467,0.0033,0.0,0.005,0.0387,0.0233,0.0517
188,247245,Delcroix,3,Burnley,Defender,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,461567,Dodgson,3,Burnley,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,478969,Ekdal,3,Burnley,Defender,3.8,0.4,0.0,0.5,36.0,0.0,45.0,90.0,0,90.0,0.0,0.0,0.0,0.0,0,0.0,10.5,0.0,11.3333,10,3,6,38,2026-05-24T15:00:00Z,360.0,0.0,270.0,44.09,0.0,45.0,2.0,0.0,2.3333,0.0,0.0,0.0,0.4,0.0,0.5,0.02,0.0,0.0233,0.01,0.0,0.0133,0.03,0.0,0.0367
191,477717,Estève,3,Burnley,Defender,3.8,0.9,0.6667,0.8333,78.4,57.0,73.5,87.11,85.5,88.2,0.0,0.0,0.0,0.1111,0.0,0.0,11.25,11.0526,12.2449,10,3,6,38,2026-05-24T15:00:00Z,784.0,171.0,441.0,26.69,40.47,33.03,2.9847,2.6316,2.8571,0.0,0.0,0.0,0.9,0.6667,0.8333,0.0011,0.0053,0.002,0.0069,0.0,0.0122,0.008,0.0053,0.0143
192,494960,Hartman,3,Burnley,Defender,4.0,0.6,0.0,0.5,48.8,0.0,40.67,81.33,0,81.33,0.0,0.0,0.0,0.1667,0,0.0,9.0369,0.0,11.8033,10,3,6,38,2026-05-24T15:00:00Z,488.0,0.0,244.0,40.59,0.0,41.58,3.1352,0.0,2.9508,0.0,0.0,0.0,0.6,0.0,0.5,0.0867,0.0,0.0811,0.024,0.0,0.0406,0.1107,0.0,0.1217
193,461188,Humphreys,3,Burnley,Defender,3.9,0.8,0.6667,0.6667,60.5,32.67,42.33,75.62,49.0,63.5,0.0,0.0,0.0,0.1429,0.0,0.0,7.438,4.5918,7.0866,10,3,6,38,2026-05-24T15:00:00Z,605.0,98.0,254.0,38.22,40.67,39.99,2.0826,2.7551,1.7717,0.0,0.0,0.0,0.7,0.3333,0.5,0.0149,0.0092,0.0106,0.0298,0.0,0.0177,0.0446,0.0092,0.0283
194,241231,Jordan,3,Burnley,Defender,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,549329,Lucas Pires,3,Burnley,Defender,3.8,0.7,1.0,0.6667,40.9,90.0,49.17,58.43,90.0,73.75,0.0,0.0,0.0,0.0,0.0,0.0,4.8411,6.0,5.4915,10,3,6,38,2026-05-24T15:00:00Z,409.0,270.0,295.0,40.76,0.0,41.67,1.7604,1.3333,1.5254,0.0,0.0,0.0,0.4,1.0,0.5,0.0594,0.0833,0.0793,0.0638,0.09,0.0824,0.1232,0.1733,0.1617
196,450072,Sambo,3,Burnley,Defender,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,519895,Sonne,3,Burnley,Defender,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,180804,Tuanzebe,3,Burnley,Defender,3.9,0.3,1.0,0.5,27.0,90.0,45.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6667,7.6667,7.6667,10,3,6,38,2026-05-24T15:00:00Z,270.0,270.0,270.0,41.24,0.0,45.0,2.3333,2.3333,2.3333,0.0,0.0,0.0,0.3,1.0,0.5,0.0033,0.0033,0.0033,0.0,0.0,0.0,0.0033,0.0033,0.0033
199,208912,Worrall,3,Burnley,Defender,3.8,0.2,0.0,0.0,7.2,0.0,0.0,36.0,0,0,0.0,0.0,0.0,0.0,0,0,20.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,72.0,0.0,0.0,16.95,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,444180,Anthony,3,Burnley,Midfielder,5.0,1.0,1.0,1.0,87.9,87.0,86.5,87.9,87.0,86.5,0.0,0.0,0.0,0.1,0.0,0.0,6.6553,5.8621,5.3757,10,3,6,38,2026-05-24T15:00:00Z,879.0,261.0,519.0,2.84,2.45,2.93,3.1741,3.7931,3.4682,0.0,0.0,0.0,1.0,1.0,1.0,0.1055,0.031,0.0468,0.1618,0.2172,0.1387,0.2672,0.2483,0.1855
201,183751,Benson,3,Burnley,Midfielder,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,179458,Bruun Larsen,3,Burnley,Midfielder,5.2,0.5,1.0,0.6667,5.3,5.33,5.0,10.6,5.33,7.5,0.0,0.0,0.0,0,0,0,3.3962,0.0,3.0,10,3,6,38,2026-05-24T15:00:00Z,53.0,16.0,30.0,7.36,2.05,4.9,8.4906,16.875,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698,0.5063,0.3,0.034,0.1125,0.06,0.2038,0.6188,0.36
203,578614,Boateng,3,Burnley,Midfielder,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,250735,Churlinov,3,Burnley,Midfielder,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,172567,Cullen,3,Burnley,Midfielder,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,174592,Edwards,3,Burnley,Midfielder,4.7,0.6,0.3333,0.5,19.1,5.0,13.5,31.83,15.0,27.0,0.0,0.0,0.0,0.0,0,0.0,7.5393,6.0,8.8889,10,3,6,38,2026-05-24T15:00:00Z,191.0,15.0,81.0,25.98,7.07,22.77,3.7696,6.0,4.4444,0.0,0.0,0.0,0.2,0.0,0.1667,0.0895,0.84,0.1778,0.0236,0.06,0.0111,0.1131,0.9,0.1889
207,465527,Hannibal,3,Burnley,Midfielder,4.7,0.7,1.0,0.6667,41.6,67.33,39.67,59.43,67.33,59.5,0.0,0.0,0.0,0.1667,0.0,0.0,7.5721,6.6832,6.0504,10,3,6,38,2026-05-24T15:00:00Z,416.0,202.0,238.0,33.21,1.7,30.18,2.5962,3.1188,2.6471,0.0,0.0,0.0,0.6,1.0,0.5,0.1861,0.3252,0.2836,0.0887,0.1292,0.1324,0.2726,0.45,0.4122
208,487702,Koleosho,3,Burnley,Midfielder,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,167887,Laurent,3,Burnley,Midfielder,4.8,0.8,0.6667,0.8333,37.1,10.0,29.33,46.38,15.0,35.2,0.0,0.0,0.0,0.25,0,0.0,9.7035,21.0,11.25,10,3,6,38,2026-05-24T15:00:00Z,371.0,30.0,176.0,36.01,7.79,30.48,2.1833,6.0,3.0682,0.0,0.0,0.0,0.4,0.0,0.3333,0.0146,0.0,0.0205,0.0655,0.0,0.0102,0.0801,0.0,0.0307
210,469272,Tchaouna,3,Burnley,Midfielder,4.8,0.8,1.0,1.0,44.9,81.67,68.83,56.12,81.67,68.83,0.0,0.0,0.0,0.0,0.0,0.0,4.2094,6.6122,4.5763,10,3,6,38,2026-05-24T15:00:00Z,449.0,245.0,413.0,37.77,6.55,28.57,4.4098,4.0408,4.3584,0.0,0.0,0.0,0.5,1.0,0.8333,0.0501,0.0588,0.0501,0.0822,0.0367,0.0676,0.1323,0.0955,0.1177
211,447715,A.Ramsey,3,Burnley,Midfielder,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,576323,Adewumi,3,Burnley,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,551206,Banel,3,Burnley,Midfielder,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,437748,Trésor,3,Burnley,Midfielder,4.3,0.2,0.0,0.1667,1.8,0.0,0.5,9.0,0,3.0,0.0,0.0,0.0,0,0,0,15.0,0.0,30.0,10,3,6,38,2026-05-24T15:00:00Z,18.0,0.0,3.0,4.49,0.0,1.12,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,431639,Flemming,3,Burnley,Forward,5.3,0.9,1.0,1.0,75.9,84.33,82.0,84.33,84.33,82.0,0.5929,1.0672,0.7317,0.1111,0.0,0.0,5.2174,4.9802,5.3049,10,3,6,38,2026-05-24T15:00:00Z,759.0,253.0,492.0,25.75,4.5,4.62,4.3874,5.336,4.7561,0.0,0.0,0.0,0.9,1.0,1.0,0.0261,0.0178,0.0201,0.4209,0.3877,0.2799,0.447,0.4055,0.3
216,492831,Amdouni,3,Burnley,Forward,4.8,0.4,1.0,0.6667,6.9,18.33,11.5,17.25,18.33,17.25,0.0,0.0,0.0,0,0,0,1.3043,1.6364,1.3043,10,3,6,38,2026-05-24T15:00:00Z,69.0,55.0,69.0,9.04,5.44,9.12,5.2174,4.9091,5.2174,0.0,0.0,0.0,0.0,0.0,0.0,0.0261,0.0164,0.0261,0.313,0.2782,0.313,0.3391,0.2945,0.3391
217,435973,Foster,3,Burnley,Forward,4.9,0.6,0.3333,0.5,29.7,7.0,10.83,49.5,21.0,21.67,0.0,0.0,0.0,0.3333,0,0,6.6667,4.2857,11.0769,10,3,6,38,2026-05-24T15:00:00Z,297.0,21.0,65.0,32.98,9.9,11.08,3.6364,4.2857,4.1538,0.0,0.0,0.0,0.3,0.0,0.0,0.0273,0.0,0.0277,0.2939,0.0,0.2354,0.3212,0.0,0.2631
218,44699,Barnes,3,Burnley,Forward,4.2,0.3,0.3333,0.1667,2.4,1.67,0.83,8.0,5.0,5.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,24.0,5.0,5.0,4.0,2.36,1.86,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.72,0.72,0.525,2.52,2.52,0.675,3.24,3.24
219,220598,Obafemi,3,Burnley,Forward,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,67089,Dúbravka,3,Burnley,Goalkeeper,4.0,0.7,0.0,0.5,63.0,0.0,45.0,90.0,0,90.0,0.0,0.0,0.0,0.1429,0,0.0,0.0,0.0,0.0,10,3,6,38,2026-05-24T15:00:00Z,630.0,0.0,270.0,41.24,0.0,45.0,2.5714,0.0,2.0,3.4286,0.0,4.3333,0.7,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
